Type,Product,Started Date,Completed Date,Description,Amount,Currency,State,Balance,Month,Category
Card payment,Current,2024-02-11,2024-02-12,Dentista,-38.3,EUR,Completed,-16163.59,,Health
Card payment,Current,2024-02-12,2024-02-13,McDonald's,-33.05,EUR,Completed,-16514.59,,Dining
Card payment,Current,2024-02-12,2024-02-13,Fnac,-13.15,EUR,Completed,-17491.64,,Shopping
Card payment,Current,2024-02-12,2024-02-13,Ryanair,-48.51,EUR,Completed,-3916.18,2024-02,Travel
Card payment,Current,2024-02-12,2024-02-13,Spotify,-48.39,EUR,Completed,-15086.15,,Entertainment
Card payment,Current,2024-02-12,2024-02-13,Airbnb,-55.24,EUR,Completed,-15529.05,,Travel
Card payment,Current,2024-02-13,2024-02-14,McDonald's,-50.91,EUR,Completed,-13933.86,,Dining
Card payment,Current,2024-02-13,2024-02-14,Carrefour,-54.76,EUR,Completed,-15412.77,,Groceries
Card payment,Current,2024-02-13,2024-02-14,McDonald's,-49.93,EUR,Completed,-17622.5,,Dining
Card payment,Current,2024-02-14,2024-02-15,Burger King,-53.05,EUR,Completed,-15687.2,,Dining
Card payment,Current,2024-02-14,2024-02-15,Booking.com,-55.26,EUR,Completed,-17737.26,,Travel
Card payment,Current,2024-02-14,2024-02-15,Booking.com,-22.88,EUR,Completed,-17362.34,,Travel
Card payment,Current,2024-02-14,2024-02-15,Lidl,-53.13,EUR,Completed,-16385.01,,Groceries
Card payment,Current,2024-02-14,2024-02-15,Amazon,-43.25,EUR,Completed,-17665.75,,Shopping
Card payment,Current,2024-02-14,2024-02-15,Mercadona,-3.93,EUR,Completed,-17256.23,,Groceries
Card payment,Current,2024-02-15,2024-02-16,Spotify,-34.22,EUR,Completed,-14787.53,,Entertainment
Card payment,Current,2024-02-15,2024-02-16,Spotify,-40.2,EUR,Completed,-16948.75,,Entertainment
Card payment,Current,2024-02-15,2024-02-16,Dentista,-57.28,EUR,Completed,-15143.43,,Health
Card payment,Current,2024-02-15,2024-02-16,Carrefour,-18.72,EUR,Completed,-14853.41,,Groceries
Card payment,Current,2024-02-15,2024-02-16,Booking.com,-58.57,EUR,Completed,-16777.5,,Travel
Card payment,Current,2024-02-15,2024-02-16,Metro de Madrid,-46.25,EUR,Completed,-13778.83,,Transport
Card payment,Current,2024-02-15,2024-02-16,Steam,-20.87,EUR,Completed,-15708.07,,Entertainment
Card payment,Current,2024-02-15,2024-02-16,Metro de Madrid,-37.39,EUR,Completed,-14687.57,,Transport
Card payment,Current,2024-02-15,2024-02-16,Carrefour,-29.93,EUR,Completed,-17199.72,,Groceries
Card payment,Current,2024-02-15,2024-02-16,Dentista,-32.45,EUR,Completed,-15315.34,,Health
Card payment,Current,2024-02-15,2024-02-16,Carrefour,-8.71,EUR,Completed,-17453.65,,Groceries
Card payment,Current,2024-02-16,2024-02-17,Booking.com,-13.05,EUR,Completed,-17466.7,,Travel
Card payment,Current,2024-02-16,2024-02-17,Steam,-8.6,EUR,Completed,-16841.88,,Entertainment
Card payment,Current,2024-02-16,2024-02-17,Dentista,-56.05,EUR,Completed,-14116.45,,Health
Card payment,Current,2024-02-16,2024-02-17,Óptica,-43.04,EUR,Completed,-14329.02,,Health
Card payment,Current,2024-02-16,2024-02-17,Steam,-34.37,EUR,Completed,-14575.89,,Entertainment
Card payment,Current,2024-02-16,2024-02-17,Spotify,-42.37,EUR,Completed,-14834.69,,Entertainment
Card payment,Current,2024-02-17,2024-02-18,Farmacia,-12.17,EUR,Completed,-14141.52,,Health
Card payment,Current,2024-02-18,2024-02-19,100 Montaditos,-30.26,EUR,Completed,-14263.83,,Dining
Card payment,Current,2024-02-18,2024-02-19,Cabify,-57.01,EUR,Completed,-14427.76,,Transport
Card payment,Current,2024-02-18,2024-02-19,Zara,-22.17,EUR,Completed,-16536.76,,Clothing
Card payment,Current,2024-02-18,2024-02-19,Metro de Madrid,-49.43,EUR,Completed,-14939.67,,Transport
Card payment,Current,2024-02-18,2024-02-19,Steam,-2.1,EUR,Completed,-17364.44,,Entertainment
Card payment,Current,2024-02-18,2024-02-19,Airbnb,-7.32,EUR,Completed,-14976.79,,Travel
Card payment,Current,2024-02-18,2024-02-19,Airbnb,-51.96,EUR,Completed,-17091.31,,Travel
Card payment,Current,2024-02-19,2024-02-20,Carrefour,-46.15,EUR,Completed,-13531.2,,Groceries
Card payment,Current,2024-02-19,2024-02-20,Spotify,-28.25,EUR,Completed,-16290.29,,Entertainment
Card payment,Current,2024-02-19,2024-02-20,Netflix,-53.3,EUR,Completed,-17002.05,,Entertainment
Card payment,Current,2024-02-19,2024-02-20,Farmacia,-31.53,EUR,Completed,-15634.15,,Health
Card payment,Current,2024-02-19,2024-02-20,Zara,-14.16,EUR,Completed,-17233.29,,Clothing
Card payment,Current,2024-02-20,2024-02-21,Burger King,-47.33,EUR,Completed,-4003.09,2024-02,Dining
Card payment,Current,2024-02-20,2024-02-21,Netflix,-22.46,EUR,Completed,-13981.19,,Entertainment
Card payment,Current,2024-02-20,2024-02-21,Farmacia,-5.61,EUR,Completed,-13456.01,,Health
Card payment,Current,2024-02-20,2024-02-21,Zara,-3.6,EUR,Completed,-14431.36,,Clothing
Card payment,Current,2024-02-20,2024-02-21,Metro de Madrid,-30.22,EUR,Completed,-17155.87,,Transport
Card payment,Current,2024-02-20,2024-02-21,Mercadona,-20.17,EUR,Completed,-16613.85,,Groceries
Card payment,Current,2024-02-20,2024-02-21,Zara,-9.4,EUR,Completed,-15938.89,,Clothing
Card payment,Current,2024-02-20,2024-02-21,McDonald's,-19.01,EUR,Completed,-17252.3,,Dining
Card payment,Current,2024-02-21,2024-02-22,Óptica,-17.79,EUR,Completed,-16092.62,,Health
Card payment,Current,2024-02-21,2024-02-22,Metro de Madrid,-13.92,EUR,Completed,-17169.79,,Transport
Card payment,Current,2024-02-21,2024-02-22,Airbnb,-19.88,EUR,Completed,-15037.76,,Travel
Card payment,Current,2024-02-22,2024-02-23,Cabify,-52.08,EUR,Completed,-13882.95,,Transport
Card payment,Current,2024-02-22,2024-02-23,Amazon,-2.53,EUR,Completed,-14578.42,,Shopping
Card payment,Current,2024-02-23,2024-02-24,Airbnb,-56.28,EUR,Completed,-16234.34,,Travel
Card payment,Current,2024-02-23,2024-02-24,Carrefour,-51.34,EUR,Completed,-4088.2,2024-02,Groceries
Card payment,Current,2024-02-23,2024-02-24,Lidl,-19.21,EUR,Completed,-15873.01,,Groceries
Card payment,Current,2024-02-23,2024-02-24,Óptica,-27.31,EUR,Completed,-14008.5,,Health
Card payment,Current,2024-02-23,2024-02-24,Óptica,-6.02,EUR,Completed,-15786.77,,Health
Card payment,Current,2024-02-24,2024-02-25,Amazon,-19.41,EUR,Completed,-17219.13,,Shopping
Card payment,Current,2024-02-24,2024-02-25,Spotify,-4.79,EUR,Completed,-14792.32,,Entertainment
Card payment,Current,2024-02-24,2024-02-25,Booking.com,-2.27,EUR,Completed,-16894.04,,Travel
Card payment,Current,2024-02-24,2024-02-25,Cabify,-23.41,EUR,Completed,-15810.18,,Transport
Card payment,Current,2024-02-25,2024-02-26,Spotify,-35.73,EUR,Completed,-14233.57,,Entertainment
Card payment,Current,2024-02-25,2024-02-26,Uber,-21.09,EUR,Completed,-13830.87,,Transport
Card payment,Current,2024-02-25,2024-02-26,Spotify,-36.83,EUR,Completed,-14890.24,,Entertainment
Card payment,Current,2024-02-25,2024-02-26,Amazon,-32.67,EUR,Completed,-16125.29,,Shopping
Card payment,Current,2024-02-25,2024-02-26,Farmacia,-14.47,EUR,Completed,-16178.06,,Health
Card payment,Current,2024-02-25,2024-02-26,Airbnb,-27.55,EUR,Completed,-3943.73,2024-02,Travel
Card payment,Current,2024-02-25,2024-02-26,McDonald's,-21.08,EUR,Completed,-17385.52,,Dining
Card payment,Current,2024-02-25,2024-02-26,Zara,-14.12,EUR,Completed,-16262.04,,Clothing
Card payment,Current,2024-02-25,2024-02-26,Zara,-50.9,EUR,Completed,-3734.8,2024-02,Clothing
Card payment,Current,2024-02-25,2024-02-26,Farmacia,-34.41,EUR,Completed,-3867.67,2024-02,Health
Card payment,Current,2024-02-25,2024-02-26,100 Montaditos,-4.53,EUR,Completed,-15241.77,,Dining
Card payment,Current,2024-02-26,2024-02-27,Metro de Madrid,-32.98,EUR,Completed,-17289.21,,Transport
Card payment,Current,2024-02-26,2024-02-27,Spotify,-16.61,EUR,Completed,-14650.18,,Entertainment
Card payment,Current,2024-02-26,2024-02-27,McDonald's,-50.25,EUR,Completed,-17339.46,,Dining
Card payment,Current,2024-02-26,2024-02-27,McDonald's,-37.3,EUR,Completed,-17039.35,,Dining
Card payment,Current,2024-02-27,2024-02-28,Metro de Madrid,-10.78,EUR,Completed,-14753.31,,Transport
Card payment,Current,2024-02-27,2024-02-28,Uber,-56.94,EUR,Completed,-14534.88,,Transport
Card payment,Current,2024-02-27,2024-02-28,Airbnb,-12.9,EUR,Completed,-14129.35,,Travel
Card payment,Current,2024-02-27,2024-02-28,Ryanair,-28.65,EUR,Completed,-3810.57,2024-02,Travel
Card payment,Current,2024-02-27,2024-02-28,Metro de Madrid,-57.56,EUR,Completed,-16008.25,,Transport
Card payment,Current,2024-02-28,2024-02-29,McDonald's,-19.62,EUR,Completed,-15892.63,,Dining
Card payment,Current,2024-02-28,2024-02-29,Netflix,-15.02,EUR,Completed,-16833.28,,Entertainment
Card payment,Current,2024-02-28,2024-02-29,Farmacia,-2.37,EUR,Completed,-16779.87,,Health
Card payment,Current,2024-03-01,2024-03-02,Amazon,-106.43,EUR,Completed,-22203.41,,Shopping
Card payment,Current,2024-03-01,2024-03-02,Amazon,-110.42,EUR,Completed,-25640.94,,Shopping
Card payment,Current,2024-03-01,2024-03-02,Booking.com,-91.73,EUR,Completed,-24658.53,,Travel
Card payment,Current,2024-03-01,2024-03-02,Booking.com,-80.98,EUR,Completed,-19244.71,,Travel
Card payment,Current,2024-03-01,2024-03-02,Uber,-53.7,EUR,Completed,-24966.02,,Transport
Card payment,Current,2024-03-02,2024-03-03,Mercadona,-20.34,EUR,Completed,-26241.03,,Groceries
Card payment,Current,2024-03-02,2024-03-03,Steam,-147.44,EUR,Completed,-18532.53,,Entertainment
Card payment,Current,2024-03-02,2024-03-03,Burger King,-140.75,EUR,Completed,-23390.93,,Dining
Card payment,Current,2024-03-02,2024-03-03,Ryanair,-16.68,EUR,Completed,-22357.87,,Travel
Card payment,Current,2024-03-02,2024-03-03,Metro de Madrid,-18.57,EUR,Completed,-23409.5,,Transport
Card payment,Current,2024-03-02,2024-03-03,Lidl,-124.85,EUR,Completed,-18106.28,,Groceries
Card payment,Current,2024-03-03,2024-03-04,McDonald's,-108.29,EUR,Completed,-19353.0,,Dining
Card payment,Current,2024-03-03,2024-03-04,Mercadona,-5.13,EUR,Completed,-22786.86,,Groceries
Card payment,Current,2024-03-03,2024-03-04,Airbnb,-64.58,EUR,Completed,-25453.79,,Travel
Card payment,Current,2024-03-03,2024-03-04,Airbnb,-9.25,EUR,Completed,-18343.35,,Travel
Card payment,Current,2024-03-03,2024-03-04,Carrefour,-122.6,EUR,Completed,-20105.72,,Groceries
Card payment,Current,2024-03-04,2024-03-05,Zara,-147.62,EUR,Completed,-5102.27,2024-03,Clothing
Card payment,Current,2024-03-04,2024-03-05,Zara,-147.37,EUR,Completed,-5476.16,2024-03,Clothing
Card payment,Current,2024-03-04,2024-03-05,McDonald's,-77.54,EUR,Completed,-18642.41,,Dining
Card payment,Current,2024-03-04,2024-03-05,Zara,-44.21,EUR,Completed,-24912.32,,Clothing
Card payment,Current,2024-03-04,2024-03-05,Airbnb,-112.03,EUR,Completed,-24068.95,,Travel
Card payment,Current,2024-03-05,2024-03-06,McDonald's,-38.56,EUR,Completed,-24301.3,,Dining
Card payment,Current,2024-03-05,2024-03-06,Airbnb,-70.68,EUR,Completed,-24139.63,,Travel
Card payment,Current,2024-03-05,2024-03-06,McDonald's,-46.58,EUR,Completed,-23456.08,,Dining
Card payment,Current,2024-03-05,2024-03-06,Cabify,-84.08,EUR,Completed,-21685.58,,Transport
Card payment,Current,2024-03-05,2024-03-06,Carrefour,-21.93,EUR,Completed,-21601.5,,Groceries
Card payment,Current,2024-03-05,2024-03-06,Spotify,-27.15,EUR,Completed,-5888.29,2024-03,Entertainment
Card payment,Current,2024-03-05,2024-03-06,Dentista,-13.22,EUR,Completed,-21369.38,,Health
Card payment,Current,2024-03-05,2024-03-06,Farmacia,-143.72,EUR,Completed,-19163.73,,Health
Card payment,Current,2024-03-05,2024-03-06,Dentista,-141.95,EUR,Completed,-20826.14,,Health
Card payment,Current,2024-03-06,2024-03-07,Fnac,-66.61,EUR,Completed,-24505.8,,Shopping
Card payment,Current,2024-03-06,2024-03-07,100 Montaditos,-19.63,EUR,Completed,-21579.57,,Dining
Card payment,Current,2024-03-06,2024-03-07,Ryanair,-49.61,EUR,Completed,-20421.98,,Travel
Card payment,Current,2024-03-06,2024-03-07,100 Montaditos,-59.3,EUR,Completed,-23956.92,,Dining
Card payment,Current,2024-03-06,2024-03-07,Óptica,-9.31,EUR,Completed,-21774.43,,Health
Card payment,Current,2024-03-06,2024-03-07,Amazon,-120.66,EUR,Completed,-4716.78,2024-03,Shopping
Card payment,Current,2024-03-07,2024-03-08,Spotify,-90.68,EUR,Completed,-26656.19,,Entertainment
Card payment,Current,2024-03-07,2024-03-08,Netflix,-5.18,EUR,Completed,-20305.88,,Entertainment
Card payment,Current,2024-03-07,2024-03-08,Óptica,-83.17,EUR,Completed,-20684.19,,Health
Card payment,Current,2024-03-07,2024-03-08,Mercadona,-33.63,EUR,Completed,-23780.29,,Groceries
Card payment,Current,2024-03-07,2024-03-08,McDonald's,-79.54,EUR,Completed,-21765.12,,Dining
Card payment,Current,2024-03-07,2024-03-08,Fnac,-32.34,EUR,Completed,-18564.87,,Shopping
Card payment,Current,2024-03-07,2024-03-08,Cabify,-61.87,EUR,Completed,-17917.38,,Transport
Card payment,Current,2024-03-07,2024-03-08,Lidl,-24.11,EUR,Completed,-21170.49,,Groceries
Card payment,Current,2024-03-07,2024-03-08,Cabify,-128.54,EUR,Completed,-21299.03,,Transport
Card payment,Current,2024-03-07,2024-03-08,Uber,-53.48,EUR,Completed,-23185.23,,Transport
Card payment,Current,2024-03-08,2024-03-09,Mercadona,-136.44,EUR,Completed,-18334.1,,Groceries
Card payment,Current,2024-03-08,2024-03-09,Lidl,-29.41,EUR,Completed,-25483.2,,Groceries
Card payment,Current,2024-03-08,2024-03-09,McDonald's,-31.24,EUR,Completed,-26131.95,,Dining
Card payment,Current,2024-03-08,2024-03-09,Mercadona,-127.01,EUR,Completed,-19020.01,,Groceries
Card payment,Current,2024-03-08,2024-03-09,Steam,-43.52,EUR,Completed,-5633.43,2024-03,Entertainment
Card payment,Current,2024-03-09,2024-03-10,Cabify,-103.2,EUR,Completed,-22781.73,,Transport
Card payment,Current,2024-03-09,2024-03-10,Netflix,-82.73,EUR,Completed,-17855.51,,Entertainment
Card payment,Current,2024-03-09,2024-03-10,Dentista,-26.36,EUR,Completed,-21336.49,,Health
Card payment,Current,2024-03-10,2024-03-11,Ryanair,-144.86,EUR,Completed,-4362.02,2024-03,Travel
Card payment,Current,2024-03-10,2024-03-11,Steam,-92.33,EUR,Completed,-25856.1,,Entertainment
Card payment,Current,2024-03-10,2024-03-11,Spotify,-41.74,EUR,Completed,-18385.09,,Entertainment
Card payment,Current,2024-03-10,2024-03-11,Zara,-61.01,EUR,Completed,-24847.3,,Clothing
Card payment,Current,2024-03-10,2024-03-11,Steam,-77.55,EUR,Completed,-19863.48,,Entertainment
Card payment,Current,2024-03-10,2024-03-11,Lidl,-25.03,EUR,Completed,-22018.43,,Groceries
Card payment,Current,2024-03-11,2024-03-12,Fnac,-76.8,EUR,Completed,-23112.91,,Shopping
Card payment,Current,2024-03-11,2024-03-12,Carrefour,-74.77,EUR,Completed,-18717.18,,Groceries
Card payment,Current,2024-03-11,2024-03-12,Metro de Madrid,-69.18,EUR,Completed,-4785.96,2024-03,Transport
Card payment,Current,2024-03-11,2024-03-12,Uber,-90.07,EUR,Completed,-20300.7,,Transport
Card payment,Current,2024-03-12,2024-03-13,Zara,-93.8,EUR,Completed,-24752.33,,Clothing
Card payment,Current,2024-03-12,2024-03-13,Uber,-18.84,EUR,Completed,-23131.75,,Transport
Card payment,Current,2024-03-12,2024-03-13,Airbnb,-140.08,EUR,Completed,-6028.37,2024-03,Travel
Card payment,Current,2024-03-12,2024-03-13,Óptica,-84.42,EUR,Completed,-21453.8,,Health
Card payment,Current,2024-03-12,2024-03-13,Cabify,-146.33,EUR,Completed,-20972.47,,Transport
Card payment,Current,2024-03-12,2024-03-13,100 Montaditos,-22.27,EUR,Completed,-21796.7,,Dining
Card payment,Current,2024-03-12,2024-03-13,Cabify,-8.82,EUR,Completed,-19581.53,,Transport
Card payment,Current,2024-03-12,2024-03-13,Dentista,-48.09,EUR,Completed,-4217.16,2024-03,Health
Card payment,Current,2024-03-12,2024-03-13,Dentista,-34.76,EUR,Completed,-18760.17,,Health
Card payment,Current,2024-03-13,2024-03-14,Óptica,-66.5,EUR,Completed,-4154.7,2024-03,Health
Card payment,Current,2024-03-13,2024-03-14,Dentista,-41.17,EUR,Completed,-4557.75,2024-03,Health
Card payment,Current,2024-03-13,2024-03-14,Booking.com,-144.43,EUR,Completed,-26100.71,,Travel
Card payment,Current,2024-03-13,2024-03-14,Amazon,-71.39,EUR,Completed,-22858.25,,Shopping
Card payment,Current,2024-03-13,2024-03-14,Metro de Madrid,-118.14,EUR,Completed,-26939.01,,Transport
Card payment,Current,2024-03-13,2024-03-14,Airbnb,-144.08,EUR,Completed,-23746.66,,Travel
Card payment,Current,2024-03-13,2024-03-14,Uber,-104.91,EUR,Completed,-20210.63,,Transport
Card payment,Current,2024-03-14,2024-03-15,Lidl,-61.0,EUR,Completed,-24566.8,,Groceries
Card payment,Current,2024-03-14,2024-03-15,McDonald's,-92.71,EUR,Completed,-23897.62,,Dining
Card payment,Current,2024-03-14,2024-03-15,100 Montaditos,-113.75,EUR,Completed,-5589.91,2024-03,Dining
Card payment,Current,2024-03-14,2024-03-15,Uber,-40.42,EUR,Completed,-19724.17,,Transport
Card payment,Current,2024-03-14,2024-03-15,Netflix,-47.32,EUR,Completed,-25530.52,,Entertainment
Card payment,Current,2024-03-15,2024-03-16,Booking.com,-144.97,EUR,Completed,-4954.65,2024-03,Travel
Card payment,Current,2024-03-15,2024-03-16,Fnac,-55.95,EUR,Completed,-21146.38,,Shopping
Card payment,Current,2024-03-15,2024-03-16,Mercadona,-66.49,EUR,Completed,-20372.37,,Groceries
Card payment,Current,2024-03-15,2024-03-16,Óptica,-38.68,EUR,Completed,-24178.31,,Health
Card payment,Current,2024-03-15,2024-03-16,Dentista,-137.78,EUR,Completed,-22341.19,,Health
Card payment,Current,2024-03-16,2024-03-17,Steam,-147.92,EUR,Completed,-23036.11,,Entertainment
Card payment,Current,2024-03-16,2024-03-17,Zara,-149.9,EUR,Completed,-21946.6,,Clothing
Card payment,Current,2024-03-16,2024-03-17,Amazon,-18.85,EUR,Completed,-25659.79,,Shopping
Card payment,Current,2024-03-17,2024-03-18,Steam,-37.21,EUR,Completed,-21983.81,,Entertainment
Card payment,Current,2024-03-17,2024-03-18,Spotify,-119.64,EUR,Completed,-19983.12,,Entertainment
Card payment,Current,2024-03-17,2024-03-18,Ryanair,-65.05,EUR,Completed,-5721.85,2024-03,Travel
Card payment,Current,2024-03-17,2024-03-18,Lidl,-38.37,EUR,Completed,-4596.12,2024-03,Groceries
Card payment,Current,2024-03-17,2024-03-18,Fnac,-106.87,EUR,Completed,-26763.06,,Shopping
Card payment,Current,2024-03-17,2024-03-18,McDonald's,-83.47,EUR,Completed,-26324.5,,Dining
Card payment,Current,2024-03-18,2024-03-19,Fnac,-103.98,EUR,Completed,-25763.77,,Shopping
Card payment,Current,2024-03-18,2024-03-19,Metro de Madrid,-146.5,EUR,Completed,-23602.58,,Transport
Card payment,Current,2024-03-18,2024-03-19,Cabify,-11.1,EUR,Completed,-21310.13,,Transport
Card payment,Current,2024-03-18,2024-03-19,Spotify,-83.32,EUR,Completed,-19572.71,,Entertainment
Card payment,Current,2024-03-18,2024-03-19,100 Montaditos,-82.92,EUR,Completed,-18893.0,,Dining
Card payment,Current,2024-03-19,2024-03-20,100 Montaditos,-64.95,EUR,Completed,-23250.18,,Dining
Card payment,Current,2024-03-19,2024-03-20,Burger King,-33.96,EUR,Completed,-24786.29,,Dining
Card payment,Current,2024-03-19,2024-03-20,Óptica,-106.14,EUR,Completed,-21559.94,,Health
Card payment,Current,2024-03-19,2024-03-20,Farmacia,-63.47,EUR,Completed,-18197.66,,Health
Card payment,Current,2024-03-20,2024-03-21,Booking.com,-84.43,EUR,Completed,-24262.74,,Travel
Card payment,Current,2024-03-20,2024-03-21,Airbnb,-100.4,EUR,Completed,-5202.67,2024-03,Travel
Card payment,Current,2024-03-20,2024-03-21,Zara,-7.04,EUR,Completed,-24439.19,,Clothing
Card payment,Current,2024-03-21,2024-03-22,Burger King,-100.18,EUR,Completed,-25956.28,,Dining
Card payment,Current,2024-03-21,2024-03-22,Mercadona,-122.68,EUR,Completed,-25389.21,,Groceries
Card payment,Current,2024-03-21,2024-03-22,Amazon,-52.26,EUR,Completed,-4516.58,2024-03,Shopping
Card payment,Current,2024-03-21,2024-03-22,Burger King,-78.41,EUR,Completed,-25266.53,,Dining
Card payment,Current,2024-03-22,2024-03-23,Fnac,-6.85,EUR,Completed,-24972.87,,Shopping
Card payment,Current,2024-03-22,2024-03-23,Ryanair,-23.37,EUR,Completed,-5656.8,2024-03,Travel
Card payment,Current,2024-03-22,2024-03-23,Farmacia,-27.91,EUR,Completed,-18134.19,,Health
Card payment,Current,2024-03-22,2024-03-23,Airbnb,-106.78,EUR,Completed,-26565.51,,Travel
Card payment,Current,2024-03-22,2024-03-23,Netflix,-120.02,EUR,Completed,-20542.0,,Entertainment
Card payment,Current,2024-03-22,2024-03-23,Burger King,-54.58,EUR,Completed,-26993.59,,Dining
Card payment,Current,2024-03-22,2024-03-23,Ryanair,-130.85,EUR,Completed,-24432.15,,Travel
Card payment,Current,2024-03-22,2024-03-23,Airbnb,-19.67,EUR,Completed,-21356.16,,Travel
Card payment,Current,2024-03-23,2024-03-24,Burger King,-136.39,EUR,Completed,-19489.39,,Dining
Card payment,Current,2024-03-23,2024-03-24,Carrefour,-14.37,EUR,Completed,-4169.07,2024-03,Groceries
Card payment,Current,2024-03-23,2024-03-24,Mercadona,-20.81,EUR,Completed,-24868.11,,Groceries
Card payment,Current,2024-03-24,2024-03-25,Dentista,-117.15,EUR,Completed,-22531.62,,Health
Card payment,Current,2024-03-24,2024-03-25,Burger King,-23.72,EUR,Completed,-4809.68,2024-03,Dining
Card payment,Current,2024-03-25,2024-03-26,McDonald's,-9.59,EUR,Completed,-21993.4,,Dining
Card payment,Current,2024-03-25,2024-03-26,Spotify,-56.6,EUR,Completed,-22414.47,,Entertainment
Card payment,Current,2024-03-25,2024-03-26,Spotify,-29.94,EUR,Completed,-22888.19,,Entertainment
Card payment,Current,2024-03-25,2024-03-26,Amazon,-119.46,EUR,Completed,-25092.33,,Shopping
Card payment,Current,2024-03-26,2024-03-27,Farmacia,-146.91,EUR,Completed,-22678.53,,Health
Card payment,Current,2024-03-26,2024-03-27,100 Montaditos,-78.55,EUR,Completed,-22096.98,,Dining
Card payment,Current,2024-03-26,2024-03-27,Spotify,-114.86,EUR,Completed,-27108.45,,Entertainment
Card payment,Current,2024-03-26,2024-03-27,Zara,-134.23,EUR,Completed,-26458.73,,Clothing
Card payment,Current,2024-03-26,2024-03-27,Óptica,-49.91,EUR,Completed,-18810.08,,Health
Card payment,Current,2024-03-27,2024-03-28,Booking.com,-139.29,EUR,Completed,-5861.14,2024-03,Travel
Card payment,Current,2024-03-27,2024-03-28,Dentista,-57.81,EUR,Completed,-26820.87,,Health
Card payment,Current,2024-03-27,2024-03-28,Airbnb,-117.96,EUR,Completed,-21090.43,,Travel
Card payment,Current,2024-03-27,2024-03-28,Farmacia,-61.76,EUR,Completed,-19785.93,,Health
Card payment,Current,2024-03-27,2024-03-28,Ryanair,-126.12,EUR,Completed,-5328.79,2024-03,Travel
Card payment,Current,2024-03-27,2024-03-28,Fnac,-8.23,EUR,Completed,-18725.41,,Shopping
Card payment,Current,2024-03-27,2024-03-28,Spotify,-102.22,EUR,Completed,-19683.75,,Entertainment
Card payment,Current,2024-03-27,2024-03-28,Metro de Madrid,-95.79,EUR,Completed,-25188.12,,Transport
Card payment,Current,2024-03-27,2024-03-28,100 Montaditos,-102.3,EUR,Completed,-4464.32,2024-03,Dining
Card payment,Current,2024-03-28,2024-03-29,Zara,-59.02,EUR,Completed,-20601.02,,Clothing
Card payment,Current,2024-03-28,2024-03-29,Fnac,-88.74,EUR,Completed,-26220.69,,Shopping
Card payment,Current,2024-03-28,2024-03-29,Burger King,-64.05,EUR,Completed,-17981.43,,Dining
Card payment,Current,2024-03-28,2024-03-29,Airbnb,-24.62,EUR,Completed,-23804.91,,Travel
Card payment,Current,2024-04-01,2024-04-02,Carrefour,-41.49,EUR,Completed,-6130.47,2024-04,Groceries
Card payment,Current,2024-04-01,2024-04-02,Burger King,-57.91,EUR,Completed,-29990.17,,Dining
Card payment,Current,2024-04-01,2024-04-02,100 Montaditos,-51.44,EUR,Completed,-29166.61,,Dining
Card payment,Current,2024-04-01,2024-04-02,Netflix,-51.03,EUR,Completed,-29746.4,,Entertainment
Card payment,Current,2024-04-01,2024-04-02,Burger King,-6.89,EUR,Completed,-27542.72,,Dining
Card payment,Current,2024-04-01,2024-04-02,Airbnb,-59.66,EUR,Completed,-30721.82,,Travel
Card payment,Current,2024-04-01,2024-04-02,Óptica,-40.36,EUR,Completed,-28253.47,,Health
Card payment,Current,2024-04-02,2024-04-03,Airbnb,-22.02,EUR,Completed,-28545.6,,Travel
Card payment,Current,2024-04-02,2024-04-03,Mercadona,-9.15,EUR,Completed,-27195.68,,Groceries
Card payment,Current,2024-04-02,2024-04-03,Dentista,-32.82,EUR,Completed,-28778.08,,Health
Card payment,Current,2024-04-02,2024-04-03,Ryanair,-22.61,EUR,Completed,-30088.87,,Travel
Card payment,Current,2024-04-02,2024-04-03,Zara,-58.18,EUR,Completed,-29115.17,,Clothing
Card payment,Current,2024-04-03,2024-04-04,Carrefour,-46.31,EUR,Completed,-30271.86,,Groceries
Card payment,Current,2024-04-03,2024-04-04,Metro de Madrid,-47.41,EUR,Completed,-27820.04,,Transport
Card payment,Current,2024-04-03,2024-04-04,Steam,-41.22,EUR,Completed,-29553.36,,Entertainment
Card payment,Current,2024-04-03,2024-04-04,Farmacia,-56.3,EUR,Completed,-28005.4,,Health
Card payment,Current,2024-04-04,2024-04-05,Dentista,-53.59,EUR,Completed,-27446.89,,Health
Card payment,Current,2024-04-05,2024-04-06,Dentista,-22.84,EUR,Completed,-29512.14,,Health
Card payment,Current,2024-04-05,2024-04-06,Burger King,-26.55,EUR,Completed,-31031.92,,Dining
Card payment,Current,2024-04-05,2024-04-06,Farmacia,-15.64,EUR,Completed,-6366.65,2024-04,Health
Card payment,Current,2024-04-06,2024-04-07,Carrefour,-55.07,EUR,Completed,-30639.58,,Groceries
Card payment,Current,2024-04-06,2024-04-07,Netflix,-24.84,EUR,Completed,-28940.13,,Entertainment
Card payment,Current,2024-04-06,2024-04-07,Carrefour,-42.38,EUR,Completed,-28820.46,,Groceries
Card payment,Current,2024-04-06,2024-04-07,Zara,-50.85,EUR,Completed,-6593.6,2024-04,Clothing
Card payment,Current,2024-04-06,2024-04-07,Burger King,-45.72,EUR,Completed,-6242.67,2024-04,Dining
Card payment,Current,2024-04-07,2024-04-08,Netflix,-42.61,EUR,Completed,-31170.92,,Entertainment
